id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,alternance,nombrePostes,accessibleTH,lieuTravail.libelle,entreprise.entrepriseAdaptee,origineOffre.origine,origineOffre.urlOrigine,origineOffre.partenaires,codeNAF,secteurActivite,secteurActiviteLibelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.description,dureeTravailLibelle,dureeTravailLibelleConverti,qualificationCode,qualificationLibelle,salaire.libelle,experienceCommentaire,formations,langues,competences,offresManqueCandidats,contact.nom,contact.coordonnees1,contact.coordonnees2,contact.coordonnees3,agence.courriel,permis,qualitesProfessionnelles,entreprise.url,salaire.commentaire,salaire.complement1
3597461,"""Courses et livraisons express"" (H/F)","""Vous assurerez la livraison de courses chez les clients qui les ont commandées sur les sites internet des grandes surfaces ou bien laissées en sortie de caisse. Vous effectuerez la distribution des courses sur une tournée attribuée du lundi au samedi.Dans ce cadre, vous serez amené(e) à :¿ Organiser la tournée de livraison selon le plan de tournée de livraison.¿ Assurer le contrôle de la marchandise et charger les courses dans le véhicule selon le plan de tournée de livraison.¿ Scanner la prise en charge des bacs chez le donneur d'ordre (magasins).¿ Appeler les clients destinataires pour leur confirmer la livraison ou les prévenir d'un retard éventuel.¿ Mesurer les températures des produits frais et surgelés selon les modes opératoires établis.¿ Décharger les courses et livrer les courses chez le client.¿ Scanner la livraison des courses et recueillir la signature du client sur le PDA.¿ Gérer les réclamations éventuelles du client au moment de la remise des courses.¿ Restituer au magasin les marchandises non livrées en fin de tournée.En respectant :¿ Les protocoles d'hygiènes alimentaires et chaine du froid¿ Les créneaux de livraison prévus et impératifs de délais¿ Le code de la route, les règles de conduite et d'entretien des véhicules¿ La qualité de présentation et de comportement attendus pour véhiculer une image irréprochable auprès des clients¿ Les consignes de qualité de service imposées par les engagements contractuels garantis par Adrexo aux donneurs d'ordre""",2022-05-07T07:54:47.000Z,2023-11-04T19:24:46.000Z,N4104,Courses et livraisons express,Commis coursier / Commise coursière en douane,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,False,1,False,77 - Seine et Marne,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3597461,"[{'nom': 'MYMATCHUP', 'url': 'https://mymatchup.fr/offre-d-emploi/7882/coursier-coursiere-provins-77160', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/mymatchup80.png'}]",,,,,,,,ADREXO,,,,,,,,,,,,,,,,,,,,,
3597267,"""Manutention manuelle de charges"" (H/F)","""- Chargement manuel en vrac de plis et colis dans une remorque- Respect des délais et optimisation des volumes de chargement  """,2022-05-07T07:54:17.000Z,2023-11-04T19:25:02.000Z,N1105,Manutention manuelle de charges,Agent / Agente de manutention de charges lourdes,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,False,1,False,77 - Seine et Marne,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3597267,"[{'nom': 'MYMATCHUP', 'url': 'https://mymatchup.fr/offre-d-emploi/8094/agent-agente-de-quai-manutentionnaire-moissy-cramayel-77550-8', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/mymatchup80.png'}]",,,,,,,,"""ARES SERVICES""",,,,,,,,,,,,,,,,,,,,,
3596726,"""Distribution de documents"" (H/F)","""SECTEURS PROVINS COULOMMIERS CHAUMES EN BRIEParticipe efficacement à l'ensemble des travaux intérieurs collectifs et individuels et réalise les opérations de traitement des objets en veillant au respect des procédures (tri, flashage, 2ème présentation..)  Assure la distriBution et la réalisation des services de niveau 1 à 3 conformément à la Promesse Client  et contribue à la mise à jour des référentiels. S'assure de remettre les objets signés à la bonne adresse, à la bonne personne et contrôle les procurations. Elle / il  consigne la réalisation des objets/services conformément au standard de travail.""",2022-05-07T07:52:53.000Z,2023-11-04T19:24:53.000Z,M1603,Distribution de documents,Agent / Agente de liaison courrier,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,False,1,False,77 - Seine et Marne,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3596726,"[{'nom': 'MYMATCHUP', 'url': 'https://mymatchup.fr/offre-d-emploi/7312/facteur-factrice-provins-77160', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/mymatchup80.png'}]",,,,,,,,"""LA POSTE PROVINS""",,,,,,,,,,,,,,,,,,,,,
3595850,"""Médiation sociale et facilitation de la vie en société"" (H/F)","""L'agent de médiation facilite et régule les liens entre les personnes dans des espaces publics. Il fait de la prévention maisintervient également lorsque des conflits surviennent pour apaiser la situation.Rattaché(e) au service Etudes et Qualité, au sein d'une équipe de 4 agents de Médiation, vous aurez pour principales missions:- la présence à bord des véhicules, gares et points d'arrêts pour renseignements auprès de la clientèle et encourager lavalidation et/ou le paiement des titres de transport  Il est à l'écoute des usagers et favorise le dialogue au quotidien.- la participation au maintien du lien social et la prévention des situations de conflit ou de dysfonctionnements par uneprésence active - la participation à des actions de sensibilisation et d'animations ponctuelles notamment dans le cadre des partenariats avecles écoles, associations, maisons de quartiers, mairies du secteur - la réalisation de contrôles / comptages et le respect de la règlementation.- (liste non exhaustive)-L'embauche se fera par un contrat de professionnalisation avec une alternance en entreprise et en centre de formation dansle cadre afin d'obtenir le Titre Professionnel Agent de Médiation d'Information et de Service (TP AMIS)  formation financéepar l'entreprise et l'OPCO Mobilité.""",2022-05-07T07:50:40.000Z,2023-11-04T19:25:02.000Z,K1204,Médiation sociale et facilitation de la vie en société,Agent / Agente d'ambiance des transports en commun,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,False,1,False,77 - Seine et Marne,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3595850,"[{'nom': 'MYMATCHUP', 'url': 'https://mymatchup.fr/offre-d-emploi/7731/agent-agente-de-prevention-et-de-mediation-sociale-provins-77160', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/mymatchup80.png'}]",,,,,,,,Procars,,,,,,,,,,,,,,,,,,,,,
3595718,"""Personnel polyvalent en restauration"" (H/F)","""TACHESGarantir une qualité d'accueil et de service optimalOrganiser la présentation des produits, des plats chauds ou froids en vitrine, et effectuer l'approvisionnement en cours de serviceEffectuer les opérations d'encaissementEffectuer l'entretien de la salle, du matériel et des équipements,Effectuer la préparation de plats (salades, plats chauds, sandwichsAPTITUDES / QUALITES :Très bonne présentation,Bonne élocution,Sens de l'orientation,Dynamique, Ponctuel,Souriant.""",2022-05-07T07:50:19.000Z,2023-11-04T19:25:01.000Z,G1603,Personnel polyvalent en restauration,Agent / Agente de restauration rapide,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,False,1,False,77 - Seine et Marne,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3595718,"[{'nom': 'MYMATCHUP', 'url': 'https://mymatchup.fr/offre-d-emploi/9233/employe-polyvalent-employee-polyvalente-de-restauration-melun-1', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/mymatchup80.png'}]",,,,,,,,"""CLASS 'CROUTE""",,,,,,,,,,,,,,,,,,,,,
3583121,Conseiller / Conseillère clientèle en assurances (H/F),"Conseiller clientèle en assurance (H/F)
Manpower NANTES TERTIAIRE recherche pour son client, un acteur du secteur Assurance, un Conseiller en assurances (H/F) pour une mission de 3 mois à pourvoir dans le centre ville de Nantes.
Rattaché au responsable de l'agence, le/la Conseiller(e) en Assurance Réseau développe l'activité commerciale de la Mutuelle sur le marché des particuliers, en contribuant à la satisfaction des sociétaires ou prospects dans une relation principalement en face à face mais aussi à distance (mails, téléphone, etc.), dans le cadre des objectifs
définis par l'entreprise. Il/elle assure la vente directe de contrats d'assurance répondant aux besoins des sociétaires et prospects et participe à la gestion des contrats.
- Accueillir et conseiller les sociétaire et prospects en répondant à leurs demandes et en détectant leurs besoins
- Vendre des contrats ou produits d'assurance et services (assurances pour les 2 ou 3 roues, auto, habitation)
- Assurer une relation client de qualité et fidéliser des sociétaires
- Gérer les opérations liées à la vie du contrat
Profil :
De formation bac +2 en assurances, vous disposez d'une expérience sur un poste similaire. 
Vous maîtrisez les produits assurantiels (auto, habitation, 2 roues)
Vous avez un réel sens du service client (conseil et satisfaction).
Les valeurs de l'entreprises: la satisfaction des sociétaires, la solidarité et le partage!
2 semaines de formation sont à prévoir au siège de l'entreprise situé à Montpellier (déplacement et hébergement pris en charge)
Rémunération de 23 000 à 25 000 euros brut selon profil.
Poste en INTERIM",2022-05-07T06:04:53.000Z,2023-11-17T16:17:43.000Z,C1102,Conseil clientèle en assurances,Conseiller / Conseillère clientèle en assurances,MIS,Mission intérimaire - 3 Jour(s),Contrat travail,E,Expérience exigée,False,1,False,44 - NANTES,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3583121,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/conseiller-clientele-en-assurance-h-f-10242994/?at_medium=affiliate&at_campaign=pole-emploi#lieu=18998', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.20Z,78,Activités des agences de travail temporaire,47.239367,-1.555335,44000,44109,,,,,,,,,,,,,,,,,,,,,,
3561702,Cariste (H/F),"Description du poste :
usine d'embouteillage d'eau
Contact Laure   FTI Agence Lacaune
Description du profil :
CACES",2022-05-06T19:54:22.000Z,2023-12-26T09:59:12.000Z,N1101,Conduite d'engins de déplacement des charges,Cariste,MIS,Mission intérimaire - 1 Mois,Contrat travail,D,Débutant accepté,False,1,False,81 - BRASSAC,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3561702,"[{'nom': 'METEOJOB', 'url': 'https://www.meteojob.com/jobads/22591773?utm_source=pole-emploi&utm_medium=aggregator-free', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/meteojob80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.623408,2.498979,81260,81037,,"François Terral Intérim, entreprise locale et dynamique sur le Tarn, apporte aux entreprises et aux candidats un accompagnement personnalisé de qualité et une expertise reconnue.
Agence de travail temporaire indépendante sur la région entourée d'une équipe efficace, capable de répondre aux besoins en Intérim et en Recrutement de toute entreprise locale ou régionale.***#job #recrutement #interim #travail #business""",,,,,,,,,,,,,,,,,,,,
3561574,Conducteur / Conductrice d'engins de travaux publics (H/F),"Description du poste :
Conducteur d'engins dans Entreprise de granit du Sidobre
Contact Laure   FTI Agence Lacaune",2022-05-06T19:53:57.000Z,2024-01-09T14:45:29.000Z,F1302,Conduite d'engins de terrassement et de carrière,Conducteur / Conductrice d'engins de travaux publics,MIS,Mission intérimaire - 1 Mois,Contrat travail,D,Débutant accepté,False,1,False,81 - LACROUZETTE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3561574,"[{'nom': 'METEOJOB', 'url': 'https://www.meteojob.com/jobads/22592144?utm_source=pole-emploi&utm_medium=aggregator-free', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/meteojob80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.663633,2.360208,81210,81128,,"François Terral Intérim, entreprise locale et dynamique sur le Tarn, apporte aux entreprises et aux candidats un accompagnement personnalisé de qualité et une expertise reconnue.
Agence de travail temporaire indépendante sur la région entourée d'une équipe efficace, capable de répondre aux besoins en Intérim et en Recrutement de toute entreprise locale ou régionale.***#job #recrutement #interim #travail #business""",,,,,,,,,,,,,,,,,,,,
3558274,Agent / Agente des services hospitaliers (H/F),"Description du poste :
Entretien de la chambre et des locaux.***Accompagnement aux gestes quotidiens du résident.***Soin d'hygiène aux personnes âgées.***Possibilité de logement gratuit pour des missions ponctuelles ou durables selon vos disponibilités
Contact Laure / FTI Lacaune***Description du profil :
empathie et bienveillance***débutant souhaitant apprendre le métier, accepté",2022-05-06T19:03:51.000Z,2024-01-09T14:45:21.000Z,J1301,Personnel polyvalent des services hospitaliers,Agent / Agente des services hospitaliers,MIS,Mission intérimaire - 1 Mois,Contrat travail,D,Débutant accepté,False,1,False,81 - ST PIERRE DE TRIVISY,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3558274,"[{'nom': 'METEOJOB', 'url': 'https://www.meteojob.com/jobads/22591663?utm_source=pole-emploi&utm_medium=aggregator-free', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/meteojob80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.744766,2.446734,81330,81267,,"François Terral Intérim, entreprise locale et dynamique sur le Tarn, apporte aux entreprises et aux candidats un accompagnement personnalisé de qualité et une expertise reconnue.
Agence de travail temporaire indépendante sur la région entourée d'une équipe efficace, capable de répondre aux besoins en Intérim et en Recrutement de toute entreprise locale ou régionale.***#job #recrutement #interim #travail #business""",,,,,,,,,,,,,,,,,,,,
3205967,Technicien / Technicienne de help desk en informatique (H/F),"Technicien Helpdesk (H/F)
En partenariat avec un centre de formation Rennais, nous vous formons pendant 3 mois au métier de Technicien Help Desk / Support Informatique (H/F), et à l'issue de cette formation, vous intégrerez notre Centre de Services de Rennes.
Les principales missions d'un Technicien Support Informatique :
- Gestion des incidents de niveau 1 et 2 sur les postes de travail et la bureautique
- Répondre aux appels des utilisateurs
- Comprendre la situation en posant des questions précises, au besoin en reformulant les explications fournis
- Diagnostiquer à distance une panne (matériel ou logiciel)
- Identifier les ressources nécessaire à la résolution du problème, et préconiser l'envoi sur place d'un technicien si nécessaire
- Guider l'utilisateur dans les démarches de résolution ou prendre le contrôle du système à distance
- Changer ou réparer les éléments défectueux
- Effectuer les tests de fonctionnement
- Renseigner les supports de suivi d'intervention et les transmettre au service concerné
Formation prévue du 19 mai au 12 août 2022 - CDI à la clé, à la suite de la formation le 16/08/2022
Profil :
Vous cherchez une entreprise qui puisse vous accompagnez dans le cadre d'une évolution ou une reconversion dans le monde de l'IT. 
Vous êtes demandeurs d'emploi inscrit à Pôle Emploi, vous avez des compétences en informatique, le sens du service ainsi qu'un bon relationnel ? 
Alors n'hésitez pas à nous à nous transmettre votre candidature !
Aurélie MAURY, votre interlocutrice chez Manpower IT
Consultante en recrutement I 
Dans l'attente d'échanger autour de votre projet professionnel.
Poste en CDI",2022-04-30T17:40:46.000Z,2023-11-11T12:34:03.000Z,I1401,Maintenance informatique et bureautique,Technicien / Technicienne de help desk en informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,False,1,False,35 - RENNES,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3205967,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/technicien-helpdesk-h-f-10234033/?at_medium=affiliate&at_campaign=pole-emploi#lieu=15818', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.20Z,78,Activités des agences de travail temporaire,48.110899,-1.68365,35000,35238,,"Nous recherchons pour notre client en vue d'une Préparation Opérationnelle à l'Emploi des Techniciens Help Desk (H/F) à Rennes, des personnes passionnées d'informatique et/ou vous avez de l'expérience en Informatique (maintenance matérielle et logiciel). Vous souhaitez travailler dans ce domaine ?
Vous avez besoin d'être formé pour intégrer le marché du travail ou vous reconvertir ?",,,,,,,,,,,,,,,,,,,,
3204667,METALLIER ((H/F)),"RESPONSABILITÉS : 

La mission Êtes-vous prêt(e) à relever le défi et à exercer votre talent en tant que Métallier (H/F) pour transformer le métal en œuvres d'art?
En rejoignant notre équipe, vous aurez pour but de créer de magnifiques pièces décoratives en métal et vous serez responsable de leur installation. Vous interviendrez également dans l'installation et la maintenance de divers équipements de protection.
- Prise de mesures, réalisation de relevés de cote et croquis
- Conception de pièces décoratives en métal par traçage, découpage, cintrage, forgeage, perçage, pliage, meulage, ajustage et soudure
- Montage des éléments sur chantier
- Installation et maintenance d'équipements de protection électroniques
- Montage des fermetures des portes, fenêtres, et pose des vitres.

PROFIL RECHERCHÉ : 

Profil recherché Nous recherchons un(e) Métallier(ère) doté(e) d'un minimum de 3 années d'expérience confirmée dans le traçage, découpage, cintrage, forgeage et pliage.
- 3 à 5 années d'expérience dans la métallerie
- Compétence avérée en traçage, découpage et cintrage
- Proficient en forgeage, perçage, pliage et meulage
- Maîtrise du montage sur chantier
- Formation/certification pertinente en installation et maintenance d'équipements électroniques de protection
- Habileté à poser des fermetures et des vitres.
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65 et 13 €/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-04-30T17:35:16.000Z,2024-01-06T20:52:46.000Z,F1614,Pose de fermetures menuisées,Métallier-poseur / Métallière-poseuse,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/3204667,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/ivylialmem8/metallier-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,ATRIUM Montpellier,"Qui sommes-nous ? Intégrez l'agence Atrium, membre du Groupe ATOLL, votre partenaire professionnel incontournable pour le recrutement en CDD, CDI, et intérim dans divers secteurs. Basée dans une ville dynamique et novatrice, Atrium vous ouvre les portes des plus grandes entreprises pour un parcours professionnel enrichissant.",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
2968057,Opérateur CN (H/F),"Description du poste :
Notre agence MOTIV Interim Charlieu recherche pour son client basé à Belmont de la Loire, un(e) Opérateur CN.
Au sein d'un atelier, vous aurez pour principales tâches :
- le réglage de la machine
- la réalisation et le contrôle de vos pièces sur un centre d'usinage dans le domaine de la métallurgie.
Travail en 2X8.
Taux horaire : 11.52€ + prime de poste + Ticket Restaurant
39h hebdo.",2022-04-26T13:47:01.000Z,2024-01-06T12:37:48.000Z,H2903,Conduite d'équipement d'usinage,Opérateur / Opératrice sur Commande Numérique -CN-,MIS,Mission intérimaire - 5 Mois,Contrat travail,D,Débutant accepté,False,1,False,42 - BELMONT DE LA LOIRE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2968057,"[{'nom': 'METEOJOB', 'url': 'https://www.meteojob.com/jobads/15205107?utm_source=pole-emploi&utm_medium=aggregator-free', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/meteojob80.png'}]",78.20Z,78,Activités des agences de travail temporaire,46.163364,4.34943,42670,42015,,"Motiv interim accompagne au quotidien entreprises et travailleurs pour mettre en relation les compétences et trouver le bon profil. Véritable concentré de services, notre réseau indépendant apporte son savoir-faire et sa réactivité dans vos recherches d'emploi.",,,,,,,,,,,,,,,,,,,,
2829289,Charpentier bois (H/F),"Descriptif du Poste :

Vous travaillerez sur chantier,  veillerez à son organisation et à la coordination de l'équipe composée de 2 à 3 personnes.

Vous êtes en capacité de gérer un chantier en toute autonomie et vous faites preuve de rigueur et d'organisation.

Dans ce cadre, vous serez amené à réaliser les missions suivantes :

- Lecture de plans

- Fabrication et pose de charpente traditionnelle 

- Travaux d'isolation

- Pose de Bardage 

- Implanter et sécuriser une zone de chantier

- Monter un échafaudage 

Vous êtes titulaire du permis de conduire B (déplacements sur chantiers)

Expérience exigée 2 ans

CAP, BEP, BP ou diplôme équivalent charpente souhaité 

Durée hebdomadaire de travail : 39 h

Rémunération Taux Horaire brut : 13.50 € à 14,00 €

Poste à pourvoir en CDI dès que possible 

 ",2022-04-22T16:34:53.000Z,2023-11-08T16:30:35.000Z,F1503,Réalisation - installation d'ossatures bois,Charpentier / Charpentière,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,False,1,False,61 - BRIOUZE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2829289,"[{'nom': 'FFB Normandie', 'url': 'https://emploi.normandie.construction/offre/chef-dequipe-charpentier-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ffb_normandie80.png'}]",,,,48.708994,-0.389517,61220,61063,,"L'entreprise SARL CHARPENTE LORET bien implantée dans l'Orne et la Normandie depuis plus de 70 ans, est spécialisée dans la réalisation et la pose de charpente bois, de couverture, d'ossature bois, d'isolation et de bardage. Notre équipe est composée d'un bureau d'étude, de charpentiers, couvreurs, étancheurs et bardeurs soit 28 personnes.",,,3,"Ouvrier qualifié (P1,P2)",,,,,,,,,,,,,,,,
2772794,Régleur / Régleuse sur presse à découper/à emboutir (H/F),"Description du poste :
Nous recherchons pour l'un de nos clients, un régleur sur presse H/F.
Rattaché au Responsable d'îlot, vous aurez pour missions d'assurer :
- le montage et démontage des outils périphériques,
- le réglage et le paramétrage des équipements,
- le contrôle visuel et dimensionnel des pièces en début de série,
- la transmission des consignes de postes aux opérateurs,
- le suivi de la production.
Travail en journée ou en équipe.
De la rigueur et de l'autonomie sont attendues.
Une formation en mécanique est demandée.",2022-04-21T17:46:36.000Z,2023-12-21T14:33:03.000Z,H2912,Réglage d'équipement de production industrielle,Régleur / Régleuse sur presse à découper/à emboutir,MIS,Mission intérimaire - 4 Mois,Contrat travail,D,Débutant accepté,False,1,False,42 - CHARLIEU,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2772794,"[{'nom': 'METEOJOB', 'url': 'https://www.meteojob.com/jobads/22309224?utm_source=pole-emploi&utm_medium=aggregator-free', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/meteojob80.png'}]",78.20Z,78,Activités des agences de travail temporaire,46.163603,4.162583,42190,42052,,"Motiv interim accompagne au quotidien entreprises et travailleurs pour mettre en relation les compétences et trouver le bon profil. Véritable concentré de services, notre réseau indépendant apporte son savoir-faire et sa réactivité dans vos recherches d'emploi.",,,,,,,,,,,,,,,,,,,,
2707149,Dessinateur projeteur métreur en mécanique industrielle. H/F,"Fonction / activités :
Vous réaliserez :
Les études mécaniques, (mâts, positionneurs, remorques, antennes, pylônes, sièges conducteurs pour motrice, tourets, sacoches de transport.) Les recherches et les développements des nouveaux produits, Les documents techniques Les gammes, nomenclatures
Le métrageQualité(s) professionnelle(s)
- Autonomie
- Réactivité
- Sens de l'organisation
- Rigueur

Détail
- Lieu de travail : 89120 - CHARNY OREE DE PUISAYE
- Type de contrat : Contrat à durée indéterminée
- Durée hebdomadaire de travail : 39H00
- Salaire indicatif : 2500 € brut à négocier
- Qualification : Technicien(ne)
- Expérience : exigée de 5 An(s)
- Poste évolutif",2022-04-20T16:30:35.000Z,2023-11-11T05:34:06.000Z,H1203,Conception et dessin produits mécaniques,Dessinateur(trice)-projeteur(se)industriel(le) en mécanique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,False,1,False,89 - CHARNY OREE DE PUISAYE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2707149,"[{'nom': 'Industrie Recrute', 'url': 'https://www.lindustrie-recrute.fr/candidat/offre/102015?utm_source=NQ==', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/uimm80.png'}]",,,,47.883446,3.096483,89120,89086,,Domaine : Bureau d'étude en lien avec : Production industrielle / Métallurgie / Télécommunication / Sellerie / Produit militaire,,,,,"Annuel de 30000,00 Euros à 30000,00 Euros",,,,,,,,,,,,,,,
2707148,"Monteur, Assembleur en mécanique industrielle et travail des métaux H/F","Fonction : Réalisation de l'assemblage et du montage fonctionnel de l'ensemble de nos produits (Mâts télescopiques mécaniques et pneumatiques / Sièges techniques pour le ferroviaire / Antennes / Systèmes antennaires / Matériels de télécommunications / câbles coaxiaux / répartiteurs / remorques / tourets / dérouleuses / sacoches de transport.)
 
Activités :
- Assemblage des différentes parties (mécanique, pneumatique, électrique) du produit à réaliser, faisant partie d'un système, produit fini.
- Vérification du bon fonctionnement mécanique (jeu, articulation, ...), pneumatique (vérin, bouton poussoir, .) et électrique (alimentation balisage.) selon mode opératoireCompétence(s) du poste
- Lecture de plans, de dessins et de schémas industriels,
- Capacité de projection dans l'espace du produit à assembler,
- Utilisation d'appareils de métrologie (pieds à coulisse, jauge de profondeur, rapporteur d'angle, trusquin, .), d'outillages électroportatifs (riveteuse, ponceuse, perceuse, taraudeuse.), de banc de contrôle, d'instruments de mesure tridimensionnelle,
- Connaissances en mécanique productique, électromécanique, pneumatique, techniques de chaudronnerie et de serrurerie,
- Assurer la maintenance de nos produits,
- Connaissance en traitement de surface est un plus,
- Rédaction de rapport, de synthèse
Qualité(s) professionnelle(s)
- Autonomie
- Réactivité
- Sens de l'organisation
- Rigueur
 
Détail
- Lieu de travail : 89120 - CHARNY OREE DE PUISAYE
- Type de contrat : Contrat à durée indéterminée
- Durée hebdomadaire de travail : 39H00
- Salaire indicatif : 2400€ brut à négocier
- Qualification : Technicien(ne), ouvrier(e) qualifié(e)
- Expérience : exigée de 5 An(s)
- Poste évolutif",2022-04-20T16:30:35.000Z,2023-11-11T05:34:05.000Z,H2909,Montage-assemblage mécanique,Assembleur monteur / Assembleuse monteuse,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),False,1,False,89 - CHARNY OREE DE PUISAYE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2707148,"[{'nom': 'Industrie Recrute', 'url': 'https://www.lindustrie-recrute.fr/candidat/offre/102024?utm_source=NQ==', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/uimm80.png'}]",,,,47.899864,3.10046,89120,89086,,Domaine : Production industrielle / Métallurgie / Télécommunication / Armement / Sellerie,,,,,"Annuel de 25000,00 Euros à 30000,00 Euros",,,,,,,,,,,,,,,
2653165,AGENT DE MONTAGE ASSEMBLAGE (H/F),"Nous recherchons pour le compte de notre client leader dans son domaine d'activité, un monteur polyvalent (F/H)Vous avez pour tâche principale le montage et l'assemblage de pièces agricoles. Vous savez lire un plan mécanique et êtes bon bricoleur. Vous êtes organisé(e), méthodique et faites preuve d'initiative et d'autonomie.",2022-04-19T14:26:35.000Z,2023-10-19T19:04:07.000Z,H2909,Montage-assemblage mécanique,Agent / Agente de montage-assemblage mécanique,MIS,Mission intérimaire - 6 Mois,Contrat travail,D,Débutant accepté,False,1,False,28 - BROU,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2653165,"[{'nom': 'HANDICAP_JOB', 'url': 'https://www.handicap-job.com/recherche/detail/oid/4669258/agent-de-montage-assemblage-fh.html', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/handicap_job80.png'}]",78.20Z,78,Activités des agences de travail temporaire,48.218538,1.160728,28160,28061,Randstad,"Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous !",,,,,,,,,,,,,,,,,,,,
